,bitter,meaty,piquant,salty,sour,sweet
Brownies-on-a-Stick-1448448,0.166666666667,0.5,0.0,0.5,0.0,0.5
Brownies-stuffed-Smore_s-Bars-1034851,0.166666666667,0.333333333333,0.0,0.833333333333,0.0,0.833333333333
Brownies-with-Irish-Cream-Topping-1565733,0.333333333333,0.666666666667,0.0,0.166666666667,0.166666666667,0.833333333333
Buckeye-Brownies-1202012,,,,,,
Buckeye-Brownies-1546370,,,,,,
Butterfinger-brownies-369974,,,,,,
Butterscotch-Brownies-1070483,0.666666666667,0.666666666667,0.0,0.666666666667,0.166666666667,0.833333333333
Butterscotch-Brownies-373700,0.833333333333,0.833333333333,0.0,0.833333333333,0.0,0.833333333333
Butterscotch-Brownies-with-Caramel-Icing-472954,0.166666666667,0.333333333333,0.0,0.666666666667,0.166666666667,0.833333333333
Butterscotch-Cocoa-Brownies-1080101,0.166666666667,0.666666666667,0.0,0.166666666667,0.0,0.833333333333
Cadbury-Creme-Egg-Brownies-1565559,,,,,,
Cake-Pop-Brownies-1337956,0.5,0.166666666667,0.0,0.666666666667,0.0,0.833333333333
Cakey-Lemon-Bar-_Brownies_-1386069,0.166666666667,0.5,0.0,0.5,0.333333333333,0.833333333333
Candy-Bar-Brownie-Cupcakes-1015712,,,,,,
Caramel-Brownies-1061400,,,,,,
Caramel-Brownies-1083436,,,,,,
Caramel-Brownies-599989,0.666666666667,0.5,0.0,0.333333333333,0.166666666667,0.833333333333
Caramel-Cashew-Skillet-Brownies-1001089,0.5,0.833333333333,0.0,0.666666666667,0.166666666667,0.833333333333
Caramel-Chocolate-Brownies-1192029,,,,,,
Caramel-Kisses-Brownies-1265509,,,,,,
Caramel-Nut-Brownie-Sundae-1638704,0.333333333333,0.5,0.0,0.5,0.166666666667,0.833333333333
Caramel-S_mores-Brownies-1189827,0.166666666667,0.5,0.0,0.333333333333,0.0,0.666666666667
Cassie_s-Zucchini-Brownies-1679985,0.666666666667,0.5,0.0,0.833333333333,0.333333333333,0.833333333333
Chai-Brownies-896943,0.5,0.666666666667,0.0,0.333333333333,0.0,0.833333333333
Chai-Frosted-Brownies-1295720,0.166666666667,0.5,0.0,0.166666666667,0.166666666667,0.833333333333
Chai-Spice-Brownies-1375359,0.166666666667,0.5,0.0,0.5,0.166666666667,0.833333333333
Cheese-Brownies-761610,0.666666666667,0.833333333333,0.833333333333,0.666666666667,0.166666666667,0.166666666667
Cheesecake-Brownie-571563,0.166666666667,0.833333333333,0.0,0.166666666667,0.0,0.833333333333
Cheesecake-Brownie-Bars-1565020,0.333333333333,0.666666666667,0.0,0.5,0.0,0.833333333333
Cheesecake-Swirl-Brownies-1300855,0.5,0.666666666667,0.0,0.5,0.0,0.833333333333
Cherry-Bliss-Brownies-AllRecipes-201487,0.166666666667,0.5,0.0,0.166666666667,0.166666666667,0.333333333333
Chewy-Apple-Brownies-1643511,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.833333333333
Chewy-Chocolatey-Homemade-Brownies-1011150,0.166666666667,0.833333333333,0.0,0.166666666667,0.0,0.833333333333
Chewy-Fudge-Brownies-992511,0.5,0.833333333333,0.0,0.166666666667,0.166666666667,0.833333333333
Chewy-Gooey-Brownies-with-Creamy-Chocolate-Frosting-1066148,,,,,,
Chewy-Nutella-Brownies-607008,0.833333333333,0.666666666667,0.0,0.666666666667,0.0,0.833333333333
Chewy-Peanut-Butter-Brownies-1687255,0.666666666667,0.833333333333,0.0,0.833333333333,0.0,0.833333333333
Chipotle-Brownies-1615587,0.5,0.833333333333,0.166666666667,0.333333333333,0.166666666667,0.833333333333
Chocolate--Pumpkin-Brownies-472405,0.166666666667,0.5,0.0,0.166666666667,0.166666666667,0.833333333333
Chocolate-Brownie-Breakfast-Bars-1694171,0.5,0.166666666667,0.0,0.666666666667,0.166666666667,0.666666666667
Chocolate-Brownie-Cake-457133,0.166666666667,0.666666666667,0.0,0.166666666667,0.0,0.833333333333
Chocolate-Brownie-Pudding-1217940,0.166666666667,0.666666666667,0.0,0.166666666667,0.0,0.833333333333
Chocolate-Brownie-Raspberry-Trifle-1626400,,,,,,
Chocolate-Cheesecake-Brownies-1492759,0.333333333333,0.833333333333,0.0,0.333333333333,0.0,0.833333333333
Chocolate-Chip-Brownies-1104536,0.166666666667,0.666666666667,0.0,0.166666666667,0.0,0.833333333333
Chocolate-Chip-Brownies-605204,0.166666666667,0.666666666667,0.0,0.166666666667,0.0,0.833333333333
Chocolate-Chip-Cookie-Dough-Brownies-473097,0.166666666667,0.666666666667,0.0,0.166666666667,0.0,0.833333333333
Chocolate-Chip-Cookie-Dough-Brownies-573841,0.166666666667,0.833333333333,0.0,0.333333333333,0.166666666667,0.833333333333
Chocolate-Espresso-Pumpkin-Brownies-898980,0.333333333333,0.333333333333,0.0,0.333333333333,0.166666666667,0.166666666667
Chocolate-Fudge-Brownies-472752,0.666666666667,0.666666666667,0.0,0.5,0.0,0.833333333333
Chocolate-Fudge-Caramel-Brownies-1289386,,,,,,
Chocolate-Glazed-Raspberry-Cream-Brownies-1584153,0.166666666667,0.666666666667,0.0,0.5,0.0,0.833333333333
Chocolate-Marshmallow-Sheet-Brownies-1640094,0.333333333333,0.666666666667,0.0,0.5,0.166666666667,0.833333333333
Chocolate-Mascarpone-Brownies-786217,0.166666666667,0.833333333333,0.0,0.166666666667,0.166666666667,0.833333333333
Chocolate-Mint-Brownies-1026466,0.166666666667,0.833333333333,0.0,0.166666666667,0.166666666667,0.833333333333
Chocolate-Mint-Brownies-1550983,0.166666666667,0.5,0.0,0.333333333333,0.166666666667,0.833333333333
Chocolate-Mousse-Brownies-546429,0.333333333333,0.833333333333,0.0,0.166666666667,0.166666666667,0.833333333333
Chocolate-Orange-Brownies-486679,0.833333333333,0.833333333333,0.0,0.166666666667,0.833333333333,0.666666666667
Chocolate-Raspberry-Brownies-457031,0.166666666667,0.5,0.0,0.166666666667,0.0,0.833333333333
Chocolate-mint-brownies-369564,0.166666666667,0.666666666667,0.0,0.166666666667,0.166666666667,0.833333333333
Christmas-Gingerbread-Chocolate-Brownie-1689796,0.333333333333,0.833333333333,0.0,0.166666666667,0.0,0.833333333333
Chunky-Peanut-Butter-Stuffed-Brownies-1221681,0.833333333333,0.833333333333,0.0,0.666666666667,0.166666666667,0.833333333333
Classic-Brownies-1547562,0.166666666667,0.833333333333,0.0,0.166666666667,0.166666666667,0.833333333333
Classic-Chewy-Brownies-1039971,0.666666666667,0.833333333333,0.0,0.666666666667,0.0,0.833333333333
Classic-Fudge-Walnut-Brownies-1603429,0.666666666667,0.666666666667,0.0,0.333333333333,0.166666666667,0.833333333333
Classic-Mint-Chocolate-Brownies-963893,0.166666666667,0.833333333333,0.0,0.166666666667,0.0,0.833333333333
Clean-Eating-Zucchini-Brownies-1238397,,,,,,
Clover-Patch-Brownies-531093,,,,,,
Cocoa-Brownie-Pudding-Recipe-902969,0.333333333333,0.333333333333,0.0,0.166666666667,0.166666666667,0.833333333333
Cocoa-Brownies-1048822,,,,,,
Cocoa-Brownies-1049956,,,,,,
Cocoa-Brownies-with-Browned-Butter-and-Walnuts-1316143,,,,,,
Coconut-Macadamia-Brownies-1603219,0.666666666667,0.833333333333,0.0,0.166666666667,0.166666666667,0.833333333333
Coconut-Oil-Brownies-1522051,0.166666666667,0.833333333333,0.0,0.166666666667,0.0,0.833333333333
Coconut-Pecan-Brownies-1214179,0.166666666667,0.833333333333,0.0,0.166666666667,0.166666666667,0.833333333333
Cointreau-Brownies-1630969,0.833333333333,0.333333333333,0.0,0.833333333333,0.166666666667,0.833333333333
Cookie-Butter-Brownies-1474677,,,,,,
Cookie-Butter-Caramel-Swirled-Brownies-_SundaySupper-1680892,,,,,,
Cookie-Dough-Brownies-1330567,,,,,,
Cookie-Dough-Brownies-664374,0.166666666667,0.833333333333,0.0,0.333333333333,0.166666666667,0.833333333333
Cookies-and-Cream-Red-Velvet-Brownies-987825,0.5,0.666666666667,0.0,0.666666666667,0.166666666667,0.833333333333
Cosmic-Brownies-991875,0.166666666667,0.833333333333,0.0,0.166666666667,0.166666666667,0.833333333333
Cowboy-Bark-Brownies-623602,,,,,,
Crack-Brownies-993830,0.166666666667,0.833333333333,0.0,0.166666666667,0.166666666667,0.833333333333
Cream-Brownie-with-prunes_-1683930,0.666666666667,0.833333333333,0.0,0.333333333333,0.166666666667,0.833333333333
Cream-Cheese-Brownie-Cookies-1643362,0.333333333333,0.833333333333,0.0,0.5,0.166666666667,0.666666666667
Cream-Cheese-Brownie-Cupcakes-1248391,,,,,,
Cream-Cheese-Brownies-1050017,,,,,,
Creme-Egg-Brownies-1125614,,,,,,
Creole-brownies-309151,0.166666666667,0.833333333333,0.0,0.166666666667,0.166666666667,0.833333333333
Crispy-Gooey-Brownie-Treats-1679386,0.333333333333,0.833333333333,0.0,0.333333333333,0.166666666667,0.833333333333
Crock-Pot-Marble-Brownies-1472821,0.166666666667,0.666666666667,0.0,0.666666666667,0.0,0.5
Dark-Chocolate-Brownie-Truffle-Sticks-with-Sea-Salt-1213500,0.833333333333,0.833333333333,0.0,0.833333333333,0.0,0.833333333333
Dark-Chocolate-Espresso-Coffee-Soda-Brownies-1580948,,,,,,
Dark-Chocolate-Fudge-Brownies-1572045,0.833333333333,0.833333333333,0.0,0.5,0.166666666667,0.833333333333
Decadent-Brownie-Pie-1632459,0.333333333333,0.833333333333,0.0,0.166666666667,0.166666666667,0.833333333333
Deep-Dark-Fudgy-Brownies-478513,0.333333333333,0.833333333333,0.0,0.333333333333,0.166666666667,0.833333333333
Delicious-Brownie-Sundae-Dessert-Dip_-1129835,,,,,,
Donna-Hay-chocolate-raspberry-brownies-1689795,0.166666666667,0.833333333333,0.0,0.166666666667,0.333333333333,0.666666666667
Donna-Hay-salted-caramel-brownies-1678949,0.666666666667,0.833333333333,0.0,0.666666666667,0.0,0.833333333333
Double-Chocolate-Brownies-1103757,0.5,0.666666666667,0.0,0.5,0.0,0.833333333333
Double-Chocolate-Brownies-with-Ganache-I-Adore-Food-55294,0.333333333333,0.666666666667,0.0,0.5,0.166666666667,0.833333333333
Double-Chocolate-Chip-Brownies-1291167,0.5,0.833333333333,0.0,0.166666666667,0.166666666667,0.833333333333
Double-chocolate-walnut-brownies-345447,0.666666666667,0.833333333333,0.0,0.833333333333,0.166666666667,0.833333333333
Double_Chocolate-Brownies-Martha-Stewart_1,0.166666666667,0.666666666667,0.0,0.166666666667,0.0,0.833333333333
Dulce-de-Leche-Brownies-1225830,,,,,,
Dulce-de-Leche-Brownies-1311445,0.5,0.833333333333,0.0,0.166666666667,0.0,0.833333333333
Dulce-de-Leche-Brownies-1572129,0.166666666667,0.666666666667,0.0,0.166666666667,0.166666666667,0.833333333333
Dulce-de-Leche-Brownies-470663,0.166666666667,0.5,0.0,0.166666666667,0.0,0.833333333333
Dulce-de-Leche-Brownies-497340,0.333333333333,0.666666666667,0.0,0.333333333333,0.0,0.833333333333
Dulce-de-Leche-Brownies-969782,0.333333333333,0.166666666667,0.0,0.666666666667,0.0,0.833333333333
Easy-Caramel-Pretzel-Brownies-1070118,,,,,,
Easy-Chocolate-Brownies-1331674,,,,,,
Easy-Chocolate-Chip-Cheesecake-Brownies-1245036,0.166666666667,0.5,0.0,0.666666666667,0.0,0.5
Easy-Dark-Chocolate-Chunk-Brownies-1569998,,,,,,
Easy-Paleo-Brownie-1258339,0.833333333333,0.833333333333,0.0,0.166666666667,0.166666666667,0.833333333333
Easy-Toffee-Bar-Brownies-1554221,0.833333333333,0.833333333333,0.0,0.666666666667,0.0,0.833333333333
Egg_free-Brownies-Allrecipes,0.666666666667,0.166666666667,0.0,0.5,0.166666666667,0.833333333333
Fast-fudgy-brownies-348276,0.5,0.666666666667,0.0,0.5,0.0,0.833333333333
Fat-Witch-Bakery_s-Legendary-Chocolate-Caramel-Brownies-1241559,0.166666666667,0.666666666667,0.0,0.166666666667,0.0,0.833333333333
Father_s-Day-Grillin_-Brownies-1064533,,,,,,
Fig-Brownies-1012296,0.333333333333,0.833333333333,0.0,0.166666666667,0.166666666667,0.833333333333
Final-Exam-Brownies-TasteOfHome,0.166666666667,0.833333333333,0.0,0.166666666667,0.166666666667,0.833333333333
Flourless-Brownies-1191047,0.5,0.833333333333,0.0,0.5,0.166666666667,0.666666666667
Flourless-Brownies-1571869,0.5,0.833333333333,0.0,0.166666666667,0.0,0.833333333333
Flourless-Brownies-_Sugar-Free_-Low-Carb_-1567316,,,,,,
Flourless-Caramel-Cashew-Cheesecake-Swirl-Brownies-1693528,0.5,0.833333333333,0.0,0.333333333333,0.166666666667,0.833333333333
Flourless-Coconut-Oil-Brownies-1531424,0.666666666667,0.666666666667,0.0,0.166666666667,0.166666666667,0.833333333333
Freakin_-Fudgy-Gluten-Free-Brownies-1104222,0.666666666667,0.666666666667,0.0,0.333333333333,0.0,0.833333333333
French-Chocolate-Brownies-482025,0.166666666667,0.833333333333,0.0,0.166666666667,0.0,0.833333333333
Frosted-Cake-Brownies-TasteOfHome,0.333333333333,0.833333333333,0.0,0.166666666667,0.166666666667,0.666666666667
Frozen-Brownie-Sundae-482517,0.166666666667,0.666666666667,0.0,0.166666666667,0.166666666667,0.833333333333
Fudge-Brownie-Cookies-1701236,,,,,,
Fudge-Brownie-Larabar-Bites-1695186,0.833333333333,0.833333333333,0.0,0.166666666667,0.166666666667,0.833333333333
Fudge-Brownies-1098556,0.333333333333,0.666666666667,0.0,0.333333333333,0.166666666667,0.833333333333
Fudge-Brownies-I-Allrecipes,0.666666666667,0.833333333333,0.0,0.5,0.166666666667,0.833333333333
Fudgey_-Gooey-Raspberry-and-Hazelnut-Brownies-I-Adore-Food_-203426,0.166666666667,0.833333333333,0.0,0.166666666667,0.333333333333,0.833333333333
Fudgy-Almond-Brownies-1619955,0.5,0.833333333333,0.0,0.5,0.0,0.833333333333
Fudgy-Brownie-Cookies-1042214,0.166666666667,0.666666666667,0.0,0.5,0.0,0.833333333333
Fudgy-Brownie-Cookies-1519448,,,,,,
Fudgy-Brownies-1075357,0.5,0.5,0.0,0.166666666667,0.0,0.833333333333
Fudgy-Brownies-1565951,0.5,0.666666666667,0.0,0.5,0.0,0.833333333333
Fudgy-Cocoa-Quinoa-Brownies-628160,,,,,,
Fudgy-Coconut-Flour-Brownies-755171,0.5,0.833333333333,0.0,0.333333333333,0.166666666667,0.833333333333
Fudgy-Flourless-Brownies-1082315,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.833333333333
Fudgy-Flourless-Brownies-1614403,0.666666666667,0.833333333333,0.0,0.166666666667,0.166666666667,0.833333333333
Fudgy-Marshmallow_topped-Brownies-My-Recipes,0.166666666667,0.333333333333,0.0,0.166666666667,0.166666666667,0.833333333333
Fudgy-Peanut-Butter-Cup-Brownies-1082995,0.5,0.666666666667,0.0,0.5,0.0,0.833333333333
Fudgy-Peanut-Butter-Swirl-Brownies-1575403,0.166666666667,0.833333333333,0.0,0.333333333333,0.0,0.833333333333
Fudgy-Raspberry-Brownies-1188741,0.166666666667,0.5,0.0,0.166666666667,0.333333333333,0.833333333333
Fudgy-Triple-Chocolate-Avocado-Brownies-1013488,0.5,0.5,0.0,0.166666666667,0.166666666667,0.833333333333
Fudgy-Vegan-Avocado-Black-Bean-Protein-Brownies-1678916,,,,,,
Fudgy_-chewy_-cakey-brownies-369144,0.333333333333,0.833333333333,0.0,0.333333333333,0.166666666667,0.833333333333
Gingerbread-Brownies-793727,0.166666666667,0.833333333333,0.0,0.833333333333,0.166666666667,0.833333333333
Gluten-Free-Peppermint-Brownies-1592313,,,,,,
Gluten-free-Quinoa-Brownies-1227395,0.666666666667,0.333333333333,0.0,0.5,0.166666666667,0.666666666667
Good-ol-Fashioned-Apple-Brownies-634908,0.166666666667,0.166666666667,0.0,0.333333333333,0.166666666667,0.833333333333
Gooey-Fudgy-Brownie-Bars-1564905,,,,,,
Gooey-Nutella-Brownies-1330984,0.333333333333,0.833333333333,0.0,0.166666666667,0.0,0.833333333333
Gooey-Paleo-friendly-Fudge-Brownies-1612244,0.833333333333,0.333333333333,0.0,0.166666666667,0.166666666667,0.833333333333
Gooey-peanut-butter-s_more-brownies-298525,0.166666666667,0.166666666667,0.0,0.333333333333,0.0,0.833333333333
Gooey-pumpkin-butterscotch-brownies-334801,,,,,,
Gotham_s-Bat-Signal-Brownies-1322350,0.166666666667,0.333333333333,0.0,0.5,0.0,0.5
Grain-Free-Blender-Brownies-1321392,,,,,,
Grasshopper-Brownies-1028784,,,,,,
Greek-Yogurt-Brownies-577165,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.833333333333
Green-Tea-White-Chocolate-Brownies-630859,0.166666666667,0.833333333333,0.0,0.166666666667,0.166666666667,0.833333333333
Grill-Baked-Brownies-with-Bing-Cherry-Ice-Cream-457715,0.166666666667,0.666666666667,0.0,0.166666666667,0.166666666667,0.833333333333
Guinness-Brownies-1551650,0.666666666667,0.833333333333,0.0,0.5,0.166666666667,0.833333333333
Hail-Mary-Football-Field-Brownies-1181891,,,,,,
Halloween-Brownies-_-Spider-Brownies-896922,,,,,,
Healthier-Brownies-1544957,0.166666666667,0.166666666667,0.0,0.833333333333,0.0,0.833333333333
Healthy-Brownie-Bites-1566201,0.666666666667,0.5,0.0,0.166666666667,0.166666666667,0.833333333333
Healthy-Brownies-747308,0.333333333333,0.333333333333,0.0,0.333333333333,0.166666666667,0.833333333333
Healthy-Mocha-Brownies-1602132,0.833333333333,0.166666666667,0.0,0.666666666667,0.166666666667,0.833333333333
Healthy-Quinoa-Brownies-1510006,0.833333333333,0.5,0.0,0.166666666667,0.166666666667,0.833333333333
Hershey_s-Stuffed-Brownies-1327319,,,,,,
Holiday-Tree-Brownies-1368420,,,,,,
Home-Made-Chocolate-Brownies-1238929,0.333333333333,0.833333333333,0.0,0.166666666667,0.166666666667,0.833333333333
Homemade-Brownie-Mix-683714,0.5,0.666666666667,0.0,0.666666666667,0.0,0.833333333333
Homemade-Chocolate-Cherry-Brownies-1597365,,,,,,
Homemade-Cosmic-Brownies-532366,0.333333333333,0.666666666667,0.0,0.166666666667,0.166666666667,0.833333333333
Homemade-Fudge-Brownies-1521528,0.166666666667,0.5,0.0,0.166666666667,0.0,0.833333333333
Homemade-Fudge-Brownies-991334,0.333333333333,0.666666666667,0.0,0.333333333333,0.0,0.833333333333
Homemade-Fudgesicle-Brownie-Pops-1221000,0.333333333333,0.166666666667,0.0,0.166666666667,0.166666666667,0.666666666667
Iced-Brownies-TasteOfHome,0.166666666667,0.333333333333,0.0,0.166666666667,0.166666666667,0.833333333333
Incredible-White-Chocolate-Brownies-896874,0.166666666667,0.833333333333,0.0,0.166666666667,0.166666666667,0.833333333333
Irish-Coffee-Brownies-568263,0.166666666667,0.5,0.0,0.166666666667,0.166666666667,0.833333333333
Irish-Whiskey-Brownies-1093246,,,,,,
Kahlua-Brownies-1231869,,,,,,
Kahlua-Cinnamon-Brownies-1083338,0.5,0.5,0.0,0.5,0.0,0.833333333333
Katharine-Hepburn_s-Brownies-680404,0.833333333333,0.833333333333,0.0,0.5,0.166666666667,0.833333333333
Lemon-Brownies-1047875,0.166666666667,0.166666666667,0.0,0.166666666667,0.833333333333,0.833333333333
Lemon-Brownies-1113429,0.166666666667,0.333333333333,0.0,0.333333333333,0.833333333333,0.833333333333
Lemon-Brownies-1121864,0.166666666667,0.166666666667,0.0,0.166666666667,0.833333333333,0.666666666667
Lemon-Brownies-1384577,0.166666666667,0.5,0.0,0.666666666667,0.5,0.833333333333
Light-Brownies-_clean-Eats_-749823,0.166666666667,0.5,0.0,0.166666666667,0.166666666667,0.833333333333
Loaded-Popcorn-Brownies-1080041,0.166666666667,0.666666666667,0.0,0.166666666667,0.166666666667,0.833333333333
Low-Fat-Brownies-770068,0.166666666667,0.333333333333,0.0,0.166666666667,0.166666666667,0.833333333333
Low-Fat-Paleo-Zucchini-Brownies-1582632,0.666666666667,0.5,0.0,0.666666666667,0.5,0.5
Lunch-Lady-Brownies-1471665,0.166666666667,0.333333333333,0.0,0.166666666667,0.166666666667,0.833333333333
Lunch-Lady-Brownies-1511795,0.166666666667,0.333333333333,0.0,0.166666666667,0.166666666667,0.833333333333
M-_-M-Cheesecake-Brownies-1599057,0.333333333333,0.833333333333,0.0,0.666666666667,0.166666666667,0.833333333333
Marbled-Brownies-with-M_Ms-1062302,0.333333333333,0.5,0.0,0.666666666667,0.0,0.666666666667
Marbled-peanut-butter-brownies-297649,0.166666666667,0.666666666667,0.0,0.666666666667,0.0,0.166666666667
Marshmallow-Brownie-Cupcakes-902968,,,,,,
Marshmallow-Crunch-Brownies-1493008,0.166666666667,0.333333333333,0.0,0.333333333333,0.166666666667,0.833333333333
Marshmallow-Peanut-Butter-Swirl-Brownies-1684765,,,,,,
Marzipan-Brownies-488822,0.5,0.833333333333,0.0,0.166666666667,0.0,0.833333333333
Matcha-Glazed-Brownies-1331461,0.166666666667,0.333333333333,0.0,0.166666666667,0.0,0.833333333333
Mega-Mallow-Coconut-Brownies-1022699,0.166666666667,0.5,0.0,0.166666666667,0.166666666667,0.833333333333
Melted-Witch-Brownies-1278829,,,,,,
Mexican-Brownies-1509366,0.166666666667,0.833333333333,0.833333333333,0.5,0.166666666667,0.833333333333
Mexican-Brownies-1596186,0.166666666667,0.833333333333,0.666666666667,0.166666666667,0.166666666667,0.833333333333
Mexican-cayenne-brownies-361170,0.166666666667,0.666666666667,0.666666666667,0.166666666667,0.166666666667,0.833333333333
Michigan-Tech-Wives-Brownies-1074478,0.5,0.666666666667,0.0,0.833333333333,0.0,0.833333333333
Midnight-Mocha-Chocolate-Chunk-Brownies-1180211,0.833333333333,0.833333333333,0.0,0.833333333333,0.0,0.833333333333
Midnight-Mounds-Bar-Brownies-Gluten-Free-1704085,0.666666666667,0.833333333333,0.0,0.333333333333,0.0,0.833333333333
Millionaire-Brownie-Cake-1038026,,,,,,
Mini-Brownie-Cupcakes-1106676,,,,,,
Mini-Peanut-Butter-Brownie-Cupcake-1686270,,,,,,
